Type,ParentGroupedProductId - SKIP,Name,ShortDescription,FullDescription,Published,SKU,downloadable,TaxStatus,TaxClass,manage_stock,stock,DisplayStockAvailability - SKIP,DisplayStockQuantity - SKIP,MinStockQuantity - SKIP,Backorders allowed,Low stock amount,BackorderMode - SKIP,AllowBackInStockSubscriptions - SKIP,OrderMinimumQuantity,OrderMaximumQuantity,AllowedQuantities - SKIP,AllowAddingOnlyExistingAttributeCombinations - SKIP,NotReturnable - SKIP,regular_price,OldPrice - SKIP,Weight,Length,Width,Height,Categories
Simple Product,2232,(Online Version with USB Added) Government Curriculum: A Republic...If You Can Keep It! - OC03U,Online Government Curriculum with a USB,"<p><span style=""font-size: 10pt;"">Retail price $149 + $14.95 for USB of the curriculum content!<br /></span></p>
<p><span style=""font-size: small;""><strong><span style=""font-size: 10pt;"">PRE-ORDER NOW FOR 25% DISCOUNT </span></strong><br /><strong><span style=""font-size: 10pt;"">Sale price $111.75</span></strong> <strong>+ $14.95 for USB</strong><br /><span style=""font-size: 8pt;"">(Good only for a limited time only!)</span><br /></span></p>
<p><span style=""font-size: 10pt;"">Online curriculum to be released by December 2017 before the Spring semester begins.</span></p>
<h1 style=""text-align: center; font-size: 30px; line-height: 42px;"" data-inline-fontsize=""true"" data-inline-lineheight=""true"" data-fontsize=""30"" data-lineheight=""42""><span style=""font-size: 26pt;"">Broadcast Quality Entertainment… Have <span style=""color: #b30000; font-weight: 600;"">FUN</span> while you <span style=""color: #1600b3; font-weight: 600;"">LEARN</span>!</span></h1>
<p style=""text-align: center; margin-top: -10px; font-size: 17px;""><br />At WallBuilders, we believe history and government is much more fun to learn when you bring it to <strong>LIFE</strong>! Throughout our courses, we’ll share original documents and artifacts, take you to the actual battlefields, investigate the mysteries and legends behind the stories, and you’ll be laughing and learning all along the way.</p>
<p><span style=""font-size: 10pt;"">Online Curriculum Includes:</span></p>
<ul style=""list-style-type: circle;"">
<li><span style=""font-size: 10pt;"">Digital textbook</span></li>
<li><span style=""font-size: 10pt;"">All quizzes and tests</span></li>
<li><span style=""font-size: 10pt;"">Online Videos</span></li>
<li><span style=""font-size: 10pt;"">Online digital access</span></li>
<li><span style=""font-size: 10pt;"">CLEP Prep coaching and review, as well as unlimited practice tests for the CLEP and Quick Study Guide.</span></li>
<li><em><strong><span style=""font-size: 10pt;"">USB for easy offline access! (special item included)</span></strong></em></li>
</ul>
<p> </p>",0,OC03U,no,taxable,media,yes,9999,FALSE,FALSE,0,yes,1,Allow Qty Below0,FALSE,1,15,,FALSE,FALSE,163.99,0,0.05,0.4,1.375,0.2,Browse All;
Simple Product,0,1780 Hancock Thanksgiving Proclamation (PR04),"John Hancock Proclamation of Thanksgiving from November 8, 1780","<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">Hancock called this Day of Thanksgiving after God saved George Washington's life from the murderous plans of traitor Benedict Arnold. Hancock directly credits God with preserving General Washington.</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">Size: 13"" x 19"" (Sizing is approximate)</span></p>
<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt;""> </span></p>
<p><span style=""text-decoration: underline;""><em><strong><span style=""font-size: 10pt;"">Full Text</span></strong></em></span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">By His Excellency John Hancock, Esq; Governor and Commander in Chief in and over the Commonwealth of Massachusetts</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">A Proclamation, For a day of thanksgiving</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">Whereas it hath pleased Almighty God, the Father of all mercies, amidst the vicissitudes and calamities of war, to bestow blessings on the people of these States, which call for their devout and thankful acknowledgments; more especially in the late remarkable interposition of His watchful providence, in rescuing the person of our Commander in Chief, and the Army, from imminent dangers, at the moment when treason was ripened for execution; in prospering the labors of the husbandmen, and casing the earth to yield its increase in plentiful harvests; and above all, in continuing to us the enjoyment of the Gospel of Peace:</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">I do therefore, by and with the advice of the Council, recommend to the good people of this commonwealth, to set apart Thursday the seventh day of December next, (the day recommended by the congress to all the States) to be observant as a day of public thanksgiving and prayer: - That all the people may assemble on that day, to celebrate the praises of our Divine Benefactor, - to confess our unworthiness of the least of his favors,- and to offer our fervent supplications to the God of all grace, that it may please Him to pardon our heinous transgressions, and incline our hearts for the future to keep all his Laws, - to confront and relieve our brethren who are in any wise afflicted or distressed, - to smile upon our husbandry and trade,- to direct our public Councils,- and lead our Forces by Land and Sea to Victory,- to take our illustrious Ally under His special protection, and favor our joint councils and exertions for the establishment of speedy and permanent peace,- to cherish all schools and seminaries of Education, - and to cause the knowledge of Christianity to spread over all the earth. Given at the Council-Chamber in Boston, the eighth day of November, in the year of our Lord one thousand seven hundred and eighty, and in the fifth year of the Independence of the United States of America</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">John Hancock</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">By His Excellency’s Command,</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">John Avery, Sec’y</span></p>
<p><span style=""font-family: tahoma, arial, helvetica, sans-serif; font-size: 11pt;"">God save the People of the United States!</span></p>",1,PR04,no,taxable,media,yes,42,TRUE,FALSE,0,yes,35,Allow Qty Below0 And Notify Customer,FALSE,1,1000,,FALSE,FALSE,14.99,0,0.0375,0.001,12.5,18.5,Browse All;Thanksgiving;THANKSGIVING;Prints;CHRISTMAS SHOP;
Simple Product,0,1781 Hancock Thanksgiving Proclamation (PR05),"John Hancock Proclamation of Thanksgiving from November 22, 1781","<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt;"">This historic Day of Thanksgiving to God was called as a result of the American victory over the British at Yorktown–the final major battle of the American Revolution, thus securing America as an independent nation.</span></p>
<p><span style=""font-family: tahoma,arial,helvetica,sans-serif; font-size: 9pt;"">Size: 13"" x 19"" (Sizing is approximate)</span></p>
<p> </p>
<p><span style=""text-decoration: underline;""><em><strong><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Full Text</span></strong></em></span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">A Proclamation for a Day of Thanksgiving.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Whereas it hath pleased Almighty God, the Father of Mercies, remarkably to assist and support the United States of America, in their important Struggle for Liberty against the long continued Efforts of a powerful Nation; it is the Duty of all Ranks of People to observe and thankfully acknowledge the Interpositions of his Providence in their behalf.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Through the whole of the Contest, from its first Rise to this Time, the Influence of Divine Providence may be clearly perceived in many signal Instances, of which but a few are mentioned. In revealing the Counsels of our Enemies, when the Discoveries were seasonable and important, and the Means seemingly adequate or fortuitous. In preserving and even improving the Union of several States, on the Breach of which our Enemies placed their greatest Dependence. In increasing the Number and adding the Zeal and Attachment of the Friends of Liberty. In granting remarkable Deliverances, and blessing us with the most signal Success when Affairs seemed to have the most discouraging Appearance. In raising up for us a powerful and generous Ally, in one of the first of the European powers. In confounding the Counsels of our Enemies and suffering them to pursue such Measures as have most directly contributed to frustrate their own Desires and Expectations. Above all, In making their extreme Cruelty to the Inhabitants of these States, when in their Power, and their Savage Devastation of Property, the very Means of cementing our Union, and adding Vigor to every Effort in Opposition to them.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">And as, therefore, it is the incumbent Duty of the good People of this State, as well as of those of the other States, to take a Retrospect on the Events which have taken place since the Beginning of the War, so I cannot but recommend, in a particular Manner to their Observation, the Goodness of God in the Year now drawing to a Conclusion. In which, The Confederation of the United States has been completed. In which, There have been so many Instances of Prowess and Success in our Armies, particularly in the Southern States, where, notwithstanding the Difficulties with which they had to struggle, they have recovered the whole Country which the Enemy had overrun, leaving them only a Post or two on or near the Sea. In which, We have been so powerfully and effectually assisted by our Allies, while in all the conjunct Operations, the most perfect Harmony has subsisted in the Allied Army. In which, There has been so plentiful a Harvest, and so great Abundance of the Fruits of the Earth of every Kind, as not only enables us easily to supply the Wants of our Army, but gives Comfort and Happiness to the whole People: And, In which, After the Success of our Allies by Sea, a General of the first Rank, with his whole Army, has been captured by the allied Forces under the Direction of our Commander in Chief.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">I do therefore, by and with the Advice of the Council, appoint, and do hereby appoint the Thirteenth Day of December next (the Day recommended by the Congress to all the States) to be religiously observed as a Day of Thanksgiving and Prayer; that all the People may assemble on that Day, with grateful Hearts to celebrate the Praises of our gracious Benefactor; to confess our manifold Sins; to offer up our most fervent Supplications to the God of all Grace, that it may please Him to pardon our Offenses and incline our Hearts for the future to keep all his Laws, to comfort and relieve all our Brethren who are in Distress or Captivity; to prosper our Husbandmen and give Success to all engaged in lawful Commerce; to direct all our public Counsels, and to impart Judgment and Fortitude to our Officers and Soldiers; to protect and prosper our illustrious Ally, and favor our united Exertions for the speedy Establishment of a safe, honorable, and lasting Peace; to bless all Seminaries of Learning, and cause the Knowledge of God to cover the Earth, as the Waters cover the Sea.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Given at the Council Chamber in Boston the Twenty Second Day of November, in the Year of Our Lord One Thousand Seven Hundred and Eighty one, and in the Sixth Year of the Independence of the United States of America.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">John Hancock.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">By His Excellency’s Command,</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">John Avery, jun. Secretary.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">God save the United States of America. </span></p>",1,PR05,no,taxable,media,yes,24,TRUE,FALSE,0,yes,35,Allow Qty Below0 And Notify Customer,FALSE,1,1000,,FALSE,FALSE,14.99,0,0.0375,0.001,12.5,18.5,Browse All;Thanksgiving;Prints;THANKSGIVING;CHRISTMAS SHOP;
Simple Product,0,1789 Original Watts' Hymnal Page,Original Watts' Hymnal Page,"<p>As we have amassed one of America’s largest collections of original documents from the Founding Era, we occasionally come across books that, while falling apart on the outside, have pages that are still in great condition. In those cases, we can either repair the book or take the outer shells off and do something unique: offer a way for you to own a piece of history. This time, we are offering a page from an original <em>Isaac Watts' Hymnal</em>.</p>
<p>Isaac Watts (1674-1748) is known as the “Father of English Hymnody” and in addition to well-known hymns like <em>Joy to the World</em>, <em>When I Survey the Wondrous Cross</em>, <em>At the Cross</em> and many other timeless pieces, he also set the entire book of Psalms to music. Interestingly, early hymnals did not include musical notation, but only the words of the hymn. The melodies came from already known songs, or from a cantor who sang the tune in the congregation.</p>
<p><em>Watts' Hymnal</em> played a significant role in the American Revolution and during early American education. When you buy a page, you will also receive a sheet with history on Isaac Watts and the use of the hymnal in early America. This will be a treasured keepsake that you can pass down for generations, or a unique gift you can give to that person who always “has everything.”</p>
<p>This 4""x6"" page comes in an attractive display folder that also gives historical accounts regarding Isaac Watts and his hymnal.</p>",1,WH1,no,taxable,media,yes,63,FALSE,FALSE,0,no,50,No Backorders,FALSE,1,25,,FALSE,FALSE,29.99,0,0.1625,2,18,2,Browse All;Prints;
Simple Product,0,1792 Hancock Fasting Proclamation (PR06),"John Hancock Proclamation of Fasting from February 24, 1792.","<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">In this proclamation for Fasting, Humiliation, and Prayer, Hancock urged citizens to seek ""forgiveness through the merits and mediation of Jesus Christ, our Lord and Saviour,"" and further pray that God would ""endue the people with the spirit of truth, harmony, and concord...to the advancement of the Redeemer's kingdom.""</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Size: 13"" x 19"" (Sizing is approximate)</span></p>
<p> </p>
<p><span style=""text-decoration: underline;""><em><strong><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Full Text</span></strong></em></span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Commonwealth of Massachusetts By his Excellency John Hancock, Esquire, governor of the commonwealth of Massachusetts.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">A Proclamation for a Day of Fasting, Humiliation, and Prayer</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">The practice of this government is appointing annually, a day for humiliation and prayer, in a public manner to implore the blessing of heaven upon the affairs of the ensuing year, appears rational and laudable.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">I have therefore thought fit, by and with the advice of the council, to appoint Thursday, the twenty-ninth day of March next, to be observed throughout this commonwealth, as a day of solemn fasting, humiliation, and prayer, hereby calling upon ministers and people of every denomination, to humble themselves under the mighty hand of God, by a penitent confession of their sins, and to implore his forgiveness, through the merits and mediation of Jesus Christ our Lord and Savior with humble and fervent supplication, that it would please Him mercifully to direct the government of the commonwealth, and give a public spirit to all persons whatsoever, especially to such as are in civil authority, and endue the people with the spirit of truth, harmony, and concord, and with a true sense of the value of the liberties and privileges they enjoy under our present happy constitution. That he would bless the federal legislature of the United States; that by wisdom and virtue, the strength and permanency of the Union, and the welfare and prosperity of the individual states, may be promoted and established. To bless their allies, and render the connection formed with them beneficial that he would be pleased to bless our husbandry and grant us suitable seasons for the fruits of the earth; and in His due time, a plentiful harvest.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">That he would prosper our trade, navigation, and fishery, and give success to all our lawful undertakings, both public and private -- that He would continue health to us, and prevent the spreading of any mortal or contagious sickness -- to smile upon our university, and other seminaries of learning, affording to the instructors of our youth, a happy spirit of government and education, so that useful knowledge may be disseminated through our land -- to cause industry, frugality and temperance to prevail universally among us. And that He would finally overrule all events to the advancement of the Redeemer’s kingdom, and the establishment of universal peace and good will among men.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">And it is earnestly recommended that all unnecessary labor and recreation, may be suspended on the said day.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">Given at the council chamber in Boston, the twenty-fourth day of February, in the year of our Lord, one thousand seven hundred and ninety-two, and in the sixteenth year of the independence of the United States of America.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">John Hancock.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">By his Excellency’s command,</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">John Avery, junior secretary.</span></p>
<p><span style=""font-size: 9pt; font-family: tahoma,arial,helvetica,sans-serif;"">God save the Commonwealth of Massachusetts!</span></p>",1,PR06,no,taxable,media,yes,36,TRUE,FALSE,0,yes,35,Allow Qty Below0 And Notify Customer,FALSE,1,1000,,FALSE,FALSE,14.99,0,0.0375,0.001,12.5,18.5,Browse All;Prints;THANKSGIVING;CHRISTMAS SHOP;
Simple Product,0,1793 Hancock Fasting Proclamation (PR07),"John Hancock Proclamation of Fasting from March 4, 1793.","<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">This proclamation for a day of Fasting, Humiliation, and Prayer, called when George Washington was President, asked the people to ""confess our sins...through the mertits and mediation of Jesus Christ, our Saviour"" and to pray for God ""to prosper the administration of the federal government""–a great prayer to still pray today!</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">Size: 13"" x 19"" (Sizing is approximate)</span></p>
<p><span style=""font-size: 10pt;""> </span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;""><span style=""text-decoration: underline;""><em><strong>Full Text</strong></em></span><br /></span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">Commonwealth of Massachusetts.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">By His Excellency</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">John Hancock, Esquire, Governor of the Commonwealth of Massachusetts.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">A Proclamation For a Day of Public Fasting, Humiliation and Prayer.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">Whereas it hath been the Practice of the People inhabiting the Territory of this Commonwealth, from their first Settlement, at this Season of the Year, unitedly to acknowledge their entire Dependence on the Supreme Being, and to humble themselves under a Sense of their utter unworthiness of his Favors, by Reason of their Transgression; and whereas the Practice appears to have a Tendency to cultivate the Fear of God, and due Regard to His Laws:</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">I Have therefore thought fit, by, and with the Advice of the Council, to appoint, and I hereby do appoint, Thursday, the Eleventh Day of April next, to be observed throughout this Commonwealth, as Day of solemn Fasting, Humiliation and Prayer:? Calling upon Ministers, and People of every Denomination, to assemble on that Day, in their respective Congregations; that with true contrition of Heart we may confess our Sins; resolve to forsake them, and implore the Divine Forgiveness, through the Merits and Mediation of Jesus Christ, our Savior? Humbly supplicate the Supreme Ruler of the Universe to prosper the Administration of the Federal Government, and that of this Commonwealth, and the other States in the Union; enduing them with Firmness, Wisdom, Unanimity and Public Spirit; and leading them in their respective public Councils, to such Determinations as shall be adapted to Promote the great end of Government: The Welfare and Happiness of the People: To restore and maintain Peace in our Borders: Continue Health among us, and give us Wisdom to improve His Blessings, for His Glory, and our own Good:? To smile upon our Agriculture, and mercifully prevent the diminishing the Fruits of the Earth, by devouring Insects, unseasonable Weather, or other Judgments; that so our Land may abundantly yield its Increase: That He would protect and prosper our Navigation, Trade, Fishery, and all the Works of our Hands: To confirm and continue our invaluable Religious and Civil Liberties: To prosper the University, and other Seminaries and Means of Education: To cause Industry, Frugality, and all Moral and Christian Virtues to prevail among us: To bless the Allies of the United Sates, and particularly to afford his Almighty Aid to the French Nation, and still Guide them into such Measures, as shall tend effectually to establish a Government founded upon Reason, Justice, and the Welfare of the People. And finally to overrule all the Commotions in the World, to the spreading the true Religion of our Lord Jesus Christ, in its Purity and Power, among all the People of the Earth.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">And I do earnestly recommend that all unnecessary Labor and Recreation may be suspended on the said Day.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">Given at the Council-Chamber, in Boston, the Fourth Day of March, in the Year of our Lord, One Thousand Seven Hundred and Ninety-Three, and in the Seventeenth Year of the Independence of the United States of America!</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">John Hancock.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">By His Excellency’s Command, with the Advice and Consent of the Council,</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">John Avery, jun. Secretary.</span></p>
<p><span style=""font-size: 10pt; font-family: tahoma, arial, helvetica, sans-serif;"">God Save the Commonwealth of Massachusetts!</span></p>",1,PR07,no,taxable,media,yes,29,TRUE,FALSE,0,yes,35,Allow Qty Below0 And Notify Customer,FALSE,1,1000,,FALSE,FALSE,14.99,0,0.0375,0.0001,12.5,18.5,Browse All;Prints;THANKSGIVING;CHRISTMAS SHOP;
Simple Product,0,5 Judicial Myths: Restoring a Constitutional Judiciary (Bargain Bin CD),5 Judicial Myths (CD),<p>Learn from the Founders' own writings what their true constitutional intent for the Judiciary was and equip yourself with information so you can disprove popular myths about this branch. <br /><br />62 minutes.</p>,0,CD25Z,no,taxable,media,yes,0,TRUE,TRUE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,6.99,0,0.23,0.41,5.88,4.91,Bargain Bin;
Simple Product,0,5 Judicial Myths: Restoring a Constitutional Judiciary (CD25),5 Judicial Myths CD,<p>Learn from the Founders' own writings what their true constitutional intent for the Judiciary was and equip yourself with information so you can disprove popular myths about this branch. <br /><br />62 minutes.</p>,1,CD25,no,taxable,media,yes,65,FALSE,FALSE,0,yes,50,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,6.99,0,0.1875,0.4063,5.625,4.9063,Browse All;CDs;School Resources;
Simple Product,0,5 Judicial Myths: Restoring a Constitutional Judiciary (mp3),Digital Download of 5 Judicial Myths,<p>Learn from the Founders' own writings what their true constitutional intent for the Judiciary was and equip yourself with information so you can disprove popular myths about this branch. <br /><br />62 minutes.</p>,1,DDCD25,yes,taxable,media,no,4981,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.99,0,0,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);MP3s;"
Simple Product,2129,A Nation Adrift (DVD13),,"<p><span style=""font-size: 11pt;"">America has long been a beacon of freedom, stability, and prosperity. But recent generations no longer understand the foundations upon which America was built. As a consequence, there is now a visible erosion of the unique principles that produced the success we long enjoyed. How do we recover and restore what is now being lost?</span></p>
<p><span style=""font-size: 11pt;"">Discover the historical and Biblical guidelines that helped individuals, families, businesses, and the nation become successful. Fortunately, these principles are timeless and therefore are still relevant today. If America is to be restored, Americans must rediscover the truth about our past and begin once again applying the principles that produce success.</span></p>
<p><span style=""font-size: 11pt;"">Featuring Timothy Barton.</span></p>
<p><span style=""font-size: 11pt;"">62 minutes</span><br /><span style=""font-size: 11pt;""><strong>Case Lot:</strong> 120</span></p>
<p> </p>",1,DVD13,no,taxable,media,yes,515,FALSE,FALSE,0,yes,80,Allow Qty Below0,FALSE,1,2000,,FALSE,FALSE,14.99,0,0.1625,0.5,5.25,7.5,Browse All;DVDs;FLASH SALE;
Simple Product,0,A Nation Adrift MP4 (DD13),MP4 Download of A Nation Adrift,"<p>America has long been a beacon of freedom, stability, and prosperity. But recent generations no longer understand the foundations upon which America was built. As a consequence, there is now a visible erosion of the unique principles that produced the success we long enjoyed. How do we recover and restore what is now being lost?</p>
<p>Discover the historical and Biblical guidelines that helped individuals, families, businesses, and the nation become successful. Fortunately, these principles are timeless and therefore are still relevant today. If America is to be restored, Americans must rediscover the truth about our past and begin once again applying the principles that produce success.</p>
<p>Featuring Timothy Barton.</p>
<p>Run Time: 1 hour 2 min.</p>",1,DD13,yes,taxable,media,yes,9944,FALSE,FALSE,0,yes,1,Allow Qty Below0,FALSE,1,100,,FALSE,FALSE,9.99,0,0.1625,0.5,5.25,7.5,"Digital Downloads (MP3s, MP4s & PDFs);Browse All;MP4s;"
Simple Product,0,A Spiritual & Historical Perspective of America's War on Terror (CD - Bargain Bin),War on Terror (BargainBinCD),"<p>Contrary to popular myths, America's ""War on Terror"" against Islamic terrorists is not new. Discover the fascinating and little known history of America's first war on Islamic terrorists that lasted from 1784 until 1816 and involved Presidents George Washington, John Adams, Thomas Jefferson, and James Madison.</p>
<p>Audio CD. 60 minutes.</p>
<p><strong>Case Lot:</strong> 30</p>",0,CD21Z,no,taxable,media,yes,0,TRUE,FALSE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,6.99,0,0.22,0.41,5.88,4.91,Bargain Bin;
Simple Product,0,A Spiritual & Historical Perspective of America's War on Terror (CD21),War on Terror (CD),"<p>Contrary to popular myths, America's ""War on Terror"" against Islamic terrorists is not new. Discover the fascinating and little known history of America's first war on Islamic terrorists that lasted from 1784 until 1816 and involved Presidents George Washington, John Adams, Thomas Jefferson, and James Madison.</p>
<p>Audio CD. 60 minutes.</p>
<p><strong>Case Lot:</strong> 30</p>",1,CD21,no,taxable,media,yes,280,TRUE,FALSE,0,yes,30,Allow Qty Below0 And Notify Customer,FALSE,1,10000,,FALSE,FALSE,6.99,0,0.1875,0.41,5.88,4.91,Browse All;CDs;School Resources;
Simple Product,0,A Spiritual & Historical Perspective of America's War on Terror (mp3),War on Terror (mp3),"<p>Contrary to popular myths, America's ""War on Terror"" against Islamic terrorists is not new. Discover the fascinating and little known history of America's first war on Islamic terrorists that lasted from 1784 until 1816 and involved Presidents George Washington, John Adams, Thomas Jefferson, and James Madison.</p>",1,DDCD21,yes,taxable,media,yes,9908,FALSE,FALSE,0,yes,100,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.99,0,0.01,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);MP3s;"
Simple Product,0,A Spiritual Heritage Tour of the United States Capitol (Audio Cassette),Spiritual Heritage (Audio Cassette),"<p>Hosted by WallBuilders' founder David Barton, this private, audio tour of America's Capitol reveals the spiritual significance of the structure's statues and artwork. Along with several historical reenactments, the presentation offers an exclusive look at some of the most notable events in American history. Our <a href=""http://www.wallbuilders.com/store/product217.html"" target=""blank"">Spiritual Heritage book</a>serves as a companion to the cassette and provides information that will enrich self-guided tours of the Capitol.</p>
<p>Audio Cassette: 2 Cassette Set. <br />120 minutes.</p>",0,A02,no,taxable,media,yes,336,TRUE,FALSE,0,yes,100,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,8.99,0,0.26,1.38,2.75,4.31,Browse All;
Simple Product,0,A Spiritual Heritage Tour of the United States Capitol (Bargain Bin - 2 CD Set),Spiritual Heritage (BargainBin - 2 CD Set),"<p>Hosted by WallBuilders' founder David Barton, this private, audio tour of America's Capitol reveals the spiritual significance of the structure's statues and artwork. Along with several historical reenactments, the presentation offers an exclusive look at some of the most notable events in American history. Our <a href=""http://www.wallbuilders.com/store/product217.html"" target=""blank"">Spiritual Heritage book</a>serves as a companion to the CD and provides information that will enrich self-guided tours of the Capitol.</p>
<p>Audio CD: 2 CD Set. <br />CD 1: 59 minutes. <br />CD 2: 59 minutes.</p>
<p><b>Case Lot:</b> 30</p>",0,CD02Z,no,taxable,media,yes,0,TRUE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,9.99,0,0.22,0.41,5.88,4.91,
Simple Product,0,A Spiritual Heritage Tour of the United States Capitol (Bargain Bin Book),Spiritual Heritage (Bargain Bin Paperback),"<p>Hosted by WallBuilders' founder David Barton, this private tour of America's Capitol reveals the spiritual significance of the structure's statues and artwork. This book offers an exclusive look at some of the most notable events in American history and provides information that will enrich self-guided tours of the Capitol. It is the perfect companion to our Spiritual Heritage DVD.</p>
<p>108 Pages. Paperback.</p>
<p><strong>Case Lot:</strong> 88</p>",0,B02Z,no,taxable,media,yes,0,TRUE,FALSE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,6.99,0,0.32,0.66,5.5,8.5,Bargain Bin;
Simple Product,0,A Spiritual Heritage Tour of the United States Capitol (Bargin Bin DVD),Spiritual Heritage (Bargain Bin DVD),"<p>Hosted by WallBuilders' founder David Barton, this private tour of America's Capitol reveals the spiritual significance of the structure's statues and artwork. Along with several historical reenactments, the presentation offers an exclusive look at some of the most notable events in American history. Our Spiritual Heritage book as a companion to the video and provides information that will enrich self-guided tours of the Capitol.</p>
<p>DVD. 120 minutes. Closed Captioned.</p>
<p><strong>Case Lot:</strong> 100</p>",0,DVD02Z,no,taxable,media,yes,-1,TRUE,FALSE,0,no,0,No Backorders,FALSE,1,10000,,FALSE,FALSE,14.99,0,0.23,0.56,5.31,7.5,
